query_id,content_id,hard_cots_qid,hard_negative_count
1224_D,236,"1224_C,1224_A,703_A,12_B,472_C,1621_C,758_A,12_D,703_D,1126_A",10
1585_A,1781,"1423_D,1095_C,322_A,1423_B,1095_B,892_B,1393_B,317_A,189_B,864_B",10
1574_B,1999,"1574_A,471_D,244_B,247_A,1257_B,1639_A,524_A,1427_B,247_C,1124_C",10
1686_D,2203,"1686_B,1486_A,1686_C,684_B,333_C,1612_B,1800_B,66_D,149_B,333_D",10
1442_A,1748,"372_C,341_D,1274_A,372_B,833_C,1557_B,1011_C,446_D,1748_C,1058_A",10
433_A,782,"433_C,752_D,287_D,549_C,752_B,1257_B,181_A,801_C,1473_B,1857_C",10
1520_A,47,"1520_B,1520_D,272_D,9_D,272_B,9_B,1442_C,1557_B,906_C,1274_A",10
1479_A,1050,"769_C,1479_D,1283_B,198_D,1167_A,230_D,769_A,31_C,459_C,893_A",10
840_D,381,"332_C,1665_D,1691_D,332_B,1008_B,1009_C,864_B,1042_C,864_C,778_D",10
1589_A,1165,"540_C,1589_D,1051_C,540_A,1681_D,1375_A,945_A,1829_D,1189_C,612_C",10
900_B,1484,"1554_B,1554_D,900_D,1554_A,773_D,1855_D,1855_C,1487_D,1676_C,1487_B",10
663_B,2438,"1346_D,1346_C,1125_C,918_C,971_D,424_C,107_A,107_C,1062_A,24_C",10
1539_D,248,"751_B,100_A,1322_B,1539_C,1539_A,713_D,100_B,1392_C,836_D,106_A",10
138_B,1783,"138_A,1218_B,1618_D,1730_C,1394_A,856_C,856_B,1218_D,271_B,271_A",10
712_D,674,"454_D,712_C,1570_A,907_D,454_A,523_C,725_C,972_C,757_C,623_D",10
1131_B,186,"1162_B,52_B,25_C,1207_D,649_D,153_B,319_C,587_B,1008_B,1853_B",10
1176_C,1968,"1028_C,1028_A,1020_C,1210_C,102_B,1478_D,102_C,1210_D,375_B,1179_A",10
1635_C,511,"1635_B,1613_D,649_C,1090_A,1578_C,1523_A,1520_D,1523_B,983_C,1154_D",10
902_A,2504,"902_B,233_D,298_C,1145_C,998_C,157_B,214_C,676_D,36_D,214_D",10
1131_C,186,"1207_D,1162_B,649_D,153_B,319_C,1008_B,587_B,1853_B,855_A,25_C",10
1151_A,1604,"1151_C,922_B,1151_D,691_D,583_B,1516_B,31_B,1722_C,691_A,120_D",10
1859_D,1887,"1292_A,812_A,375_B,1595_C,812_B,1515_C,181_B,154_A,1164_D,1164_C",10
143_D,1714,"143_A,143_B,1142_A,1652_B,1142_B,1185_B,1374_B,434_A,757_A,434_B",10
514_D,1333,"424_A,183_B,514_B,413_B,164_B,413_D,894_D,103_A,183_C,78_B",10
97_B,625,"97_A,105_A,706_A,1275_D,1482_D,97_D,1275_A,569_B,253_B,706_D",10
287_B,2507,"287_D,25_B,1678_A,877_D,609_C,1136_D,261_A,1041_B,1850_C,609_B",10
1237_B,1657,"1237_D,1626_A,424_C,1247_D,914_D,1087_D,1722_C,26_B,1247_B,1811_B",10
540_B,2542,"322_D,918_C,1284_D,1829_D,540_C,540_A,1589_D,1589_A,1681_D,1051_C",10
1645_A,2539,"67_B,1583_D,67_D,1711_B,1245_A,1021_B,160_C,65_B,432_A,432_C",10
961_D,427,"621_B,498_B,498_C,261_A,259_B,1041_B,1136_D,1041_A,421_C,259_C",10
650_A,1970,"650_C,671_A,1303_D,1303_A,650_D,1153_B,671_B,845_C,1553_C,1796_B",10
330_A,172,"330_C,330_B,8_B,8_D,575_A,8_C,129_A,469_B,469_C,450_B",10
816_A,1898,"816_C,1121_B,408_B,1734_C,816_B,1009_C,322_C,612_C,1639_A,411_C",10
667_B,1973,"667_C,35_C,35_B,269_A,1141_A,269_B,380_C,337_A,629_D,1141_B",10
1014_D,674,"1014_B,725_A,1387_C,725_C,712_C,523_C,972_C,757_C,623_D,1570_A",10
1810_B,673,"801_D,801_C,480_C,1322_B,1522_A,605_C,309_C,309_A,46_D,299_D",10
814_D,1047,"776_C,814_A,814_C,776_A,1128_D,1598_A,167_B,356_A,1155_B,215_B",10
316_A,739,"316_C,740_A,1355_D,1232_D,916_C,83_C,1634_C,1080_C,134_A,1589_A",10
831_A,91,"232_B,1100_C,474_D,1074_B,929_B,455_B,834_B,200_C,323_C,1050_B",10
213_B,1557,"213_C,213_D,47_B,1387_A,292_D,1387_C,1422_B,852_B,48_A,288_B",10
940_A,357,"940_B,975_B,1409_D,549_C,1473_B,549_A,505_C,1377_A,560_A,613_C",10
130_A,1213,"1793_B,130_C,742_A,1061_C,1736_A,170_D,1757_B,1846_A,500_B,1027_D",10
1122_B,207,"1779_A,11_C,271_B,484_D,1779_C,1297_D,856_C,1334_C,1779_D,1394_A",10
81_C,1365,"81_A,868_A,839_B,529_A,1432_C,839_C,284_B,954_B,895_D,1724_B",10
1563_B,971,"1306_A,1485_B,488_A,1103_B,1453_C,1453_B,1306_C,1096_B,1780_B,1812_B",10
1062_B,717,"1062_D,1253_D,1253_A,1189_C,1189_D,1647_D,299_B,309_C,1062_A,299_D",10
255_C,1492,"255_D,990_A,1171_B,990_C,1171_A,990_B,202_B,450_A,535_D,1674_B",10
707_D,1100,"40_A,449_D,257_C,459_B,244_B,459_C,1081_B,632_A,1238_D,181_B",10
155_A,1788,"366_D,1254_D,366_A,1254_A,1778_B,1591_A,1006_D,1403_A,1784_D,1403_C",10
1081_B,1784,"1238_D,1238_A,1081_C,1277_B,707_D,1663_C,244_B,723_A,1238_C,632_A",10
1251_B,2046,"1251_A,1090_A,1090_D,157_B,36_A,214_C,214_D,36_D,676_D,214_B",10
988_B,2378,"988_A,1324_A,1324_B,1101_C,1101_B,467_B,1429_D,467_A,1690_C,1690_A",10
1058_B,1541,"1058_D,1058_A,1557_B,1342_C,446_B,1748_C,1011_C,446_C,1557_C,1011_A",10
1248_D,649,"483_A,838_D,126_D,1413_B,126_A,320_A,320_B,871_A,726_C,256_D",10
464_A,120,"501_B,501_D,1483_A,501_A,1548_B,1548_C,54_C,1592_B,263_D,730_A",10
89_A,1240,"89_B,172_B,85_B,172_C,189_B,500_B,170_D,953_A,1027_D,184_B",10
738_B,1488,"738_A,371_C,374_B,738_C,1234_B,371_B,1868_A,781_B,355_D,1450_C",10
738_C,1640,"1234_B,374_B,738_A,371_B,1868_A,781_B,371_C,738_B,355_D,1450_C",10
1218_D,1043,"1558_D,271_C,1394_A,856_C,748_D,1779_A,1730_C,1297_D,856_B,138_A",10
1289_B,1,"1289_C,1714_D,611_B,1640_D,863_B,553_D,553_A,694_B,884_A,694_C",10
1238_C,2221,"1238_D,1238_A,1081_B,244_B,244_A,244_C,169_D,670_C,1725_A,169_B",10
1098_A,363,"1098_C,1098_B,700_A,166_A,1357_C,553_D,116_D,1853_B,1127_C,863_B",10
1596_B,1013,"261_D,261_A,498_C,498_B,259_C,259_B,1041_B,602_B,1041_A,1189_C",10
782_A,1825,"37_D,37_A,789_B,425_D,402_D,425_A,1091_D,60_D,1582_D,450_B",10
253_D,725,"253_B,1421_D,640_B,1796_C,1332_C,1667_A,409_C,1087_D,1087_C,1796_B",10
323_A,1535,"323_D,1282_A,834_B,1586_B,474_D,929_B,455_B,160_C,434_A,200_C",10
476_A,2510,"476_B,1507_A,6_C,1141_A,1657_D,101_A,625_B,6_A,625_A,377_A",10
1665_D,1929,"116_D,332_B,332_C,840_D,1008_B,864_B,1009_C,1042_C,864_C,432_A",10
1754_B,991,"1754_C,812_D,1678_D,1663_D,1627_B,1850_C,812_B,1678_A,1663_C,812_A",10
64_A,2359,"64_C,217_A,423_C,423_B,689_D,612_C,319_D,612_D,908_D,1009_C",10
1346_D,2461,"1346_C,1346_B,1751_A,1549_A,945_A,1681_D,540_A,1189_C,1375_A,1589_D",10
427_C,1099,"427_B,1180_A,283_C,1180_D,1047_A,753_C,1448_C,1047_B,283_A,1843_A",10
328_C,1909,"328_D,975_B,1582_D,1582_C,1714_D,884_A,263_D,450_B,1289_C,884_C",10
1743_D,890,"1295_A,1743_A,1743_C,245_C,245_B,815_B,245_D,815_C,1112_A,390_C",10
971_C,757,"1257_B,1257_A,17_B,971_D,1639_A,411_C,1088_A,34_B,1090_A,1124_C",10
1280_B,789,"1334_A,1334_C,1334_B,294_B,748_D,99_D,294_A,559_B,559_C,1297_D",10
1261_C,900,"127_B,231_D,516_A,747_B,1077_B,231_B,753_C,879_C,283_A,1614_B",10
1395_A,1868,"472_C,1395_C,123_C,216_C,463_C,12_B,744_A,216_A,706_D,12_D",10
546_D,2343,"603_A,766_B,546_B,546_C,1470_C,913_D,801_C,913_B,861_C,219_C",10
718_D,331,"718_B,619_A,825_C,779_A,232_C,232_B,1050_A,232_D,834_B,1441_C",10
1701_C,1733,"1359_C,1247_B,1701_D,1247_C,1359_D,914_D,601_A,601_D,601_C,161_C",10
1710_D,2472,"1710_C,184_B,260_C,184_A,418_A,953_A,170_D,711_A,41_B,1366_A",10
100_A,463,"1539_D,106_A,100_B,751_B,100_D,836_B,1322_B,1539_C,962_C,1392_C",10
938_D,2109,"1070_A,1070_D,1233_D,488_A,436_D,1294_A,124_B,436_B,1233_B,1294_D",10
1044_B,2341,"995_A,1044_A,659_A,785_D,995_B,1044_D,518_D,669_A,659_B,785_C",10
865_D,510,"239_A,239_B,239_D,1428_C,763_C,160_C,109_C,87_C,109_A,1245_A",10
946_C,85,"1558_D,294_A,1212_D,1212_A,1558_C,946_D,1651_D,1651_B,1651_A,294_B",10
1325_A,1244,"1788_D,1788_A,1788_C,284_A,204_C,473_A,473_C,473_B,186_D,1724_B",10
173_D,1350,"173_C,975_B,263_B,1409_B,346_C,1377_A,505_D,1409_D,613_C,982_D",10
956_A,852,"956_B,956_C,769_B,769_A,1577_D,1283_B,769_C,1479_D,583_B,893_A",10
662_A,1706,"1273_D,99_B,102_C,1792_C,483_C,1273_B,99_A,704_A,1248_D,224_A",10
1306_A,118,"1306_C,1780_B,1453_C,1812_B,1453_B,1563_B,1096_B,457_B,729_C,814_C",10
926_C,710,"926_B,926_D,1685_C,1409_B,24_C,1050_A,323_A,262_C,1821_C,1441_C",10
331_A,1920,"958_D,1353_D,797_B,1422_B,1452_B,137_A,729_C,723_A,783_B,370_A",10
982_B,1820,"982_D,505_C,1358_A,16_A,549_A,549_C,1358_D,1644_B,458_D,56_D",10
497_B,268,"903_A,497_A,544_A,484_C,1122_B,53_C,497_D,544_C,180_D,1276_D",10
1569_B,452,"417_D,1804_A,1744_C,1088_C,432_C,864_B,864_C,983_D,1088_D,863_B",10
776_C,671,"814_D,776_B,814_C,1598_B,1128_D,1598_A,167_B,356_A,1155_B,215_B",10
1384_C,688,"642_B,1586_A,140_A,1586_B,1282_A,1021_B,182_D,182_C,717_A,140_B",10
36_D,1644,"36_A,676_D,36_B,1251_A,157_B,214_C,214_B,1517_C,1090_D,1090_A",10
648_B,1872,"648_D,1755_A,1638_A,960_C,1138_B,108_A,321_C,434_A,139_D,1633_D",10
269_B,364,"35_B,35_D,1657_D,598_C,667_C,380_C,269_A,629_D,1141_B,337_A",10
785_C,455,"785_A,659_A,995_A,1044_A,518_D,785_D,995_B,659_B,518_A,1044_D",10
490_B,1624,"490_C,1424_C,145_C,1424_D,990_C,450_A,990_B,535_D,202_B,450_B",10
970_B,1324,"792_D,432_C,934_B,291_C,585_B,585_D,585_C,896_D,1025_A,524_A",10
654_D,167,"750_B,1841_D,1_B,1_A,558_B,700_A,308_A,1127_C,1000_A,308_C",10
1042_C,471,"1042_A,864_B,252_C,1665_D,1241_C,160_C,452_C,1245_A,834_B,323_C",10
218_A,99,"218_D,1678_A,771_D,1658_C,1663_C,1658_B,812_B,707_D,1854_A,1524_C",10
485_C,729,"485_B,1652_B,648_B,1655_C,1462_C,850_A,489_A,757_A,67_B,24_C",10
350_C,604,"350_A,1369_A,1369_B,412_D,412_A,1492_A,235_A,1312_A,235_C,1836_C",10
547_C,2479,"1249_B,547_A,114_B,298_C,1032_C,1282_A,455_B,929_B,834_B,323_C",10
1805_B,1884,"731_B,731_C,1484_D,854_D,1655_C,1462_C,656_B,1422_B,1819_C,870_B",10
998_A,1644,"998_B,998_C,1251_A,1852_C,902_B,676_D,214_C,214_B,157_B,1517_C",10
587_C,2306,"587_A,587_B,306_C,1493_B,1310_D,1615_D,254_B,695_A,1343_B,1465_C",10
535_D,687,"450_B,1674_B,450_A,1430_B,990_C,469_C,469_B,263_D,8_D,884_C",10
720_A,1524,"720_B,720_D,1144_C,1319_C,298_C,1314_D,45_B,307_C,902_B,531_C",10
57_B,809,"57_A,510_A,57_D,510_D,874_D,1045_C,1147_D,874_A,1045_A,1106_C",10
864_C,2573,"226_C,864_B,98_B,226_B,908_C,723_A,87_C,862_A,908_D,908_B",10
836_C,1057,"836_D,836_B,336_A,962_B,962_C,1322_B,100_B,713_D,751_B,1392_C",10
1056_A,2252,"711_A,307_C,161_B,881_B,1285_D,500_B,170_D,1027_B,1027_D,172_C",10
1853_A,1114,"809_D,1853_B,807_A,424_C,78_B,894_C,183_B,514_D,183_C,15_C",10
1553_A,97,"1553_C,1769_A,845_C,1421_A,645_A,671_B,1421_D,645_C,1796_C,1796_B",10
1558_A,551,"294_C,294_B,111_B,780_A,946_D,1651_D,780_D,1414_C,946_B,946_C",10
907_D,481,"712_D,454_C,745_B,712_C,454_A,523_C,725_C,972_C,757_C,623_D",10
1118_C,293,"1118_B,1020_C,1531_C,843_C,1531_D,393_D,393_C,393_A,843_B,1865_D",10
1466_D,1721,"527_A,688_B,97_D,590_C,1573_B,1796_A,1675_A,1072_C,1675_B,142_A",10
701_B,1737,"453_A,229_D,1419_B,939_C,1519_C,229_B,1419_A,170_D,1366_A,1109_A",10
169_B,389,"169_A,169_D,1238_A,244_B,1574_B,471_D,1033_B,670_C,247_C,1574_C",10
1197_D,491,"254_C,194_C,1104_B,254_B,697_C,697_A,1328_A,1536_C,1104_A,1262_C",10
339_A,2519,"542_A,339_C,542_D,542_C,741_D,1090_A,48_A,1251_A,432_C,161_C",10
668_B,375,"1330_D,1330_C,668_A,378_C,1536_C,254_D,697_A,162_D,668_C,1328_A",10
1215_D,424,"1215_C,50_C,50_D,714_B,39_A,319_D,612_C,918_A,612_D,34_A",10
1675_B,651,"1675_A,1573_D,1573_A,1811_B,1675_C,590_D,1796_A,640_B,1421_D,590_A",10
1102_A,2237,"1187_C,481_B,191_C,529_A,1155_B,1070_D,1864_D,868_A,1687_C,39_A",10
880_B,2485,"880_A,545_C,621_C,261_A,1136_D,1682_B,609_C,545_A,259_B,621_B",10
357_A,190,"223_A,254_B,223_C,359_C,451_A,357_B,298_C,36_A,496_A,36_B",10
234_D,397,"158_D,158_B,1437_C,158_C,1445_A,221_D,221_C,1721_C,1437_D,1445_D",10
918_C,1074,"918_A,1584_A,612_D,1284_D,1407_A,612_C,319_D,217_A,1222_D,1085_D",10
314_A,1447,"314_C,314_D,679_B,679_A,918_A,733_A,918_C,612_D,791_D,612_C",10
303_C,2056,"303_B,441_D,591_B,591_C,236_A,591_D,1581_D,394_B,394_D,103_A",10
927_B,650,"927_A,185_C,185_A,62_B,913_B,546_D,766_B,254_D,766_C,1093_B",10
1327_C,2585,"648_A,21_A,929_B,139_D,321_B,108_A,960_C,321_C,1723_C,434_A",10
807_A,2245,"65_B,318_D,318_B,925_B,159_D,1021_B,834_B,1245_A,1196_A,452_C",10
274_A,1582,"229_B,41_B,1519_C,453_A,229_C,1419_A,939_C,170_D,260_D,161_B",10
1586_A,2581,"642_B,1384_C,1586_B,182_A,323_C,1282_A,929_B,834_B,455_B,200_C",10
1663_C,1586,"1663_D,407_A,812_B,1754_C,1627_B,218_A,218_D,218_B,1678_A,1850_C",10
1405_B,1415,"709_B,167_B,356_A,1065_C,1425_D,201_C,709_C,84_C,723_A,98_B",10
84_C,642,"709_C,84_D,1065_B,1443_B,1065_C,201_C,723_A,1246_B,864_C,98_B",10
167_D,2109,"167_B,1155_B,1687_C,215_B,1155_D,167_A,481_B,18_D,1129_B,488_A",10
732_B,1682,"79_C,177_B,1600_B,614_C,1250_B,222_A,58_D,1025_A,79_B,79_D",10
414_A,791,"670_C,670_B,471_D,517_A,247_A,1639_A,1429_A,1725_A,1295_A,247_D",10
515_B,905,"422_B,1765_A,928_D,515_D,754_A,942_B,1590_C,391_A,942_D,115_A",10
1839_B,931,"128_C,223_C,223_D,1570_A,454_A,523_C,757_C,972_C,725_C,727_D",10
1590_C,1265,"268_A,515_B,391_A,422_B,268_D,1765_A,928_D,422_D,754_C,673_B",10
1694_A,1120,"1676_B,773_C,1676_A,1487_D,1487_B,150_C,1554_B,1554_A,1855_D,1554_D",10
312_B,1072,"312_A,312_D,1547_C,1852_C,1632_B,298_C,298_D,998_C,417_D,676_A",10
842_A,1542,"129_A,842_D,112_A,1002_B,1172_D,1002_C,842_B,334_C,818_C,148_D",10
754_C,141,"788_D,788_B,783_D,554_C,942_D,763_C,160_C,1245_A,1021_B,1196_A",10
309_B,565,"1483_A,622_A,309_A,622_B,786_A,448_B,863_B,309_C,448_D,1289_C",10
196_A,1971,"196_B,1447_B,32_A,563_B,1150_D,809_D,1853_A,807_A,1615_D,65_C",10
1160_D,2309,"1160_B,1836_C,1836_D,1836_A,1326_A,813_D,761_B,813_B,235_C,350_A",10
758_C,236,"758_A,569_C,758_D,1546_A,1421_D,253_D,1126_A,1126_B,996_A,105_A",10
1705_C,1536,"1865_A,1865_C,1020_B,1020_C,220_C,220_D,1865_D,1531_C,1363_C,1118_C",10
822_D,76,"822_C,822_B,1398_A,1370_B,1398_C,658_C,248_C,248_B,87_C,137_A",10
792_D,391,"934_B,1622_C,970_B,729_C,1683_C,370_A,98_B,226_C,864_C,723_A",10
791_B,1155,"791_D,733_D,679_A,1534_C,1031_B,918_A,918_C,612_D,1647_D,7_C",10
34_A,2264,"768_C,1788_D,1788_C,1084_A,768_D,1724_B,34_D,480_B,473_A,878_A",10
576_C,1675,"400_C,400_D,192_A,192_C,134_A,916_C,721_A,192_D,316_C,134_C",10
570_C,1079,"570_A,570_D,834_B,848_B,401_A,401_C,140_A,831_B,262_C,1733_A",10
135_B,2563,"135_A,1376_A,1429_A,629_D,1141_B,625_B,380_C,625_A,842_D,269_B",10
1142_B,978,"1142_A,143_D,1652_B,582_D,143_B,1185_B,1374_B,850_A,1021_B,757_A",10
265_D,307,"265_A,894_C,413_D,1036_D,78_C,1670_A,1670_D,164_A,78_B,271_B",10
89_B,2376,"89_A,172_C,172_D,85_A,189_B,500_B,170_D,953_A,1027_D,184_B",10
1428_C,1697,"504_B,763_A,763_C,865_C,93_B,109_C,109_A,87_C,160_C,1021_B",10
1656_D,1445,"1656_A,106_A,1616_A,1322_B,751_B,100_A,1759_C,1392_C,100_B,713_D",10
48_D,657,"277_A,454_D,712_D,1259_C,223_A,523_C,757_C,972_C,1570_A,725_C",10
1707_B,454,"15_C,424_A,78_B,894_D,1273_B,894_C,256_D,183_B,931_C,183_C",10
1005_C,2073,"1005_B,1002_B,211_B,146_A,1002_C,334_C,1715_C,842_D,818_C,842_B",10
31_D,1651,"31_B,691_D,583_B,691_A,922_A,31_C,1119_A,1119_C,344_A,922_B",10
1250_B,2043,"79_D,79_C,79_B,1628_B,723_A,723_B,98_B,763_C,177_B,87_C",10
1224_C,1505,"1621_C,1224_D,569_B,12_B,472_C,758_A,12_D,703_D,373_B,706_D",10
1467_C,2251,"142_A,1072_A,1072_C,279_A,592_A,142_B,904_D,592_B,551_B,142_D",10
1722_C,1652,"583_B,31_B,691_D,1489_C,691_A,1516_B,1426_A,691_B,1831_B,1560_A",10
953_A,672,"170_D,953_D,1697_B,1697_A,686_A,41_B,1710_C,184_B,742_A,172_B",10
1614_A,401,"231_B,231_C,231_D,403_B,1261_C,127_B,1220_A,1220_C,516_A,573_D",10
1353_C,1030,"1353_D,1353_A,1316_C,647_B,1040_D,1661_A,312_D,1393_B,887_D,1422_B",10
515_D,1265,"515_B,422_D,422_B,754_A,1765_A,942_B,391_A,115_D,942_D,115_A",10
1091_A,1380,"1091_D,511_C,553_A,157_B,1251_A,214_C,214_D,214_B,36_D,676_D",10
169_D,727,"169_B,169_A,1238_D,1574_B,244_B,471_D,1033_B,670_C,247_C,1574_C",10
1397_D,261,"1510_D,983_B,1032_C,708_A,637_C,612_C,918_C,612_D,918_A,319_D",10
532_B,2464,"1558_D,3_B,44_B,1176_C,1028_B,1779_A,1179_A,391_A,870_B,1179_D",10
683_A,2583,"731_B,731_C,1296_D,1296_B,854_D,1805_B,1655_C,1462_C,683_C,1819_C",10
1318_D,331,"825_C,619_C,1719_C,779_A,685_C,24_C,685_D,262_C,1821_C,834_B",10
1740_A,2080,"686_A,763_C,79_D,84_A,862_A,248_B,723_B,87_C,1368_B,723_A",10
1776_C,1842,"1776_D,1733_D,823_B,401_A,401_C,570_D,823_C,570_A,939_C,549_A",10
623_A,931,"223_C,165_A,651_B,30_C,523_C,757_C,972_C,725_C,128_C,1570_A",10
260_C,1720,"418_A,1710_C,170_D,184_A,1710_D,953_A,742_A,711_A,1027_D,1027_B",10
1661_A,2524,"267_D,1316_B,1550_C,267_C,1750_B,887_D,1353_C,1393_B,312_D,1012_B",10
394_A,1984,"394_B,441_D,832_C,236_A,1581_D,832_D,1036_D,303_B,1581_B,591_D",10
17_C,616,"720_B,631_D,631_B,436_B,1088_A,895_D,488_A,189_D,349_C,1088_D",10
126_B,1148,"1413_B,871_A,1248_D,838_D,735_A,320_A,320_B,726_C,1790_D,704_A",10
101_C,658,"101_A,618_C,618_B,618_D,59_C,595_A,815_B,1054_B,815_C,390_C",10
335_A,1338,"868_C,1847_B,965_C,895_D,1814_D,411_C,55_D,1088_A,983_C,868_A",10
1026_A,1690,"1660_A,1660_B,585_D,850_A,1082_C,214_D,214_C,36_D,676_D,1251_A",10
714_B,1054,"39_A,333_B,1124_C,39_C,1215_C,34_A,948_D,1084_D,1432_C,444_C",10
360_B,2426,"162_B,360_D,530_B,1857_A,162_D,254_D,1857_D,1328_A,360_A,697_C",10
697_C,836,"1262_C,1104_A,697_A,1536_C,194_C,254_D,162_B,162_D,360_D,1568_D",10
193_B,1437,"193_A,193_C,1422_D,1819_C,1750_B,1661_A,1422_B,1597_B,1393_B,47_B",10
536_D,1488,"536_B,866_D,1706_A,933_C,472_C,1210_C,1176_C,1028_B,1179_D,1210_D",10
92_B,1918,"338_C,386_A,975_C,387_B,38_B,1377_A,505_D,1644_B,505_C,613_C",10
720_B,845,"720_D,260_D,720_A,1319_C,298_C,1314_D,45_B,307_C,531_C,651_B",10
1223_D,661,"1223_A,1223_C,339_C,1263_B,901_B,1090_A,85_B,881_B,161_C,1027_B",10
319_D,1134,"612_C,319_C,612_D,612_A,66_A,322_D,918_C,322_C,1700_A,918_A",10
234_B,2551,"221_D,955_A,1437_B,158_C,1445_A,1437_C,1437_D,1721_C,221_C,1445_D",10
272_D,1303,"272_C,272_B,1520_A,9_D,561_C,1520_D,1557_B,9_B,1442_C,1058_B",10
1107_C,930,"1107_B,249_A,1523_B,1613_D,1336_A,1163_D,1523_A,585_B,896_D,585_D",10
324_A,1740,"324_D,780_D,175_A,1334_C,1558_D,559_B,856_C,1303_A,946_D,294_B",10
1368_B,1036,"1600_B,1740_B,248_C,1063_A,723_B,98_B,723_A,87_C,763_C,226_C",10
769_B,1050,"769_C,769_A,1479_D,956_C,344_A,1283_B,956_A,893_A,230_D,31_C",10
12_C,2156,"12_D,1126_B,1126_A,1224_A,1651_D,97_A,1126_D,105_A,1224_D,706_A",10
163_D,2068,"929_B,474_D,163_A,1100_C,21_A,1282_A,455_B,834_B,323_C,508_B",10
1671_D,1473,"1671_C,524_A,205_B,1314_C,876_A,531_C,711_A,444_C,876_B,953_A",10
83_B,1988,"83_C,134_B,721_A,1080_C,653_B,1099_B,316_C,740_A,1232_D,134_A",10
1134_C,670,"18_D,398_C,28_A,1233_B,124_B,1432_D,1294_A,1294_D,488_A,819_B",10
289_C,1334,"289_A,1352_D,1094_B,24_D,473_A,1094_C,1530_B,1724_B,165_A,24_C",10
1716_D,2225,"829_C,237_C,1251_A,1723_C,114_C,108_A,321_C,139_D,960_C,434_A",10
1297_D,450,"1779_D,1779_C,1218_D,1122_B,856_B,1334_C,780_D,1303_A,1558_D,1303_D",10
1145_B,44,"1145_C,1145_A,1664_D,1760_D,647_B,647_D,737_D,647_A,950_A,950_D",10
1423_B,702,"1423_D,1080_C,1634_C,1585_A,1095_C,1393_B,892_B,317_A,1757_B,1423_A",10
637_A,1708,"486_C,322_A,486_A,486_B,520_B,322_D,322_C,612_C,918_C,319_D",10
90_B,2137,"1594_B,1594_A,1594_C,703_D,1421_A,1421_D,90_A,669_A,785_C,996_A",10
661_C,1292,"183_C,183_B,1538_D,1538_B,1813_A,413_D,103_D,424_A,1790_C,424_B",10
1233_B,815,"860_A,488_A,1233_D,124_B,1134_C,1294_A,1294_D,124_A,1432_D,819_B",10
1380_B,83,"42_B,1752_B,42_D,42_A,282_C,1210_C,706_D,463_C,943_D,573_D",10
962_B,1517,"962_C,836_D,225_A,100_A,1322_B,836_B,100_B,751_B,713_D,106_A",10
1213_A,609,"1213_D,107_A,597_D,1842_D,1584_A,1714_A,918_A,918_C,116_D,255_B",10
1256_D,423,"1256_A,1256_B,744_A,946_D,90_B,706_D,280_C,280_B,996_A,1212_D",10
1735_A,38,"29_C,243_D,29_D,29_A,1637_B,732_B,177_B,432_C,1801_C,1447_B",10
876_B,2130,"876_D,876_A,1257_A,685_D,1720_B,1441_C,1821_C,685_C,779_A,24_C",10
605_C,70,"181_A,181_B,1429_B,309_C,299_D,1824_C,1522_A,46_D,309_A,1429_D",10
1194_C,118,"1812_B,1453_B,1453_C,1780_B,1096_B,1306_C,457_B,814_C,1092_C,1598_A",10
505_A,1820,"505_C,505_D,54_C,982_D,1377_A,16_A,628_B,1644_B,915_D,549_A",10
152_B,2392,"152_D,327_A,478_B,478_A,572_D,571_A,918_A,34_D,73_A,612_D",10
1502_A,445,"397_A,397_D,584_A,181_A,181_B,1858_A,1292_A,1164_C,459_B,1322_B",10
833_C,797,"673_D,446_C,1058_A,673_B,372_B,1557_B,1748_C,1442_A,372_C,1011_C",10
998_B,2504,"998_A,998_C,1251_A,1852_C,902_B,676_D,214_D,214_C,36_D,214_B",10
878_A,45,"878_C,1788_C,878_D,473_B,1724_D,1788_D,284_B,1788_A,204_A,473_C",10
1350_D,1051,"1350_C,1713_A,205_B,1713_C,442_D,1660_B,1352_D,1289_C,24_C,1094_C",10
933_C,1937,"436_B,1103_B,124_B,1395_C,216_C,729_C,1342_C,472_C,137_A,98_B",10
837_C,1336,"746_D,1465_C,550_A,399_C,447_C,983_D,1088_A,1088_C,1088_D,534_B",10
556_D,1190,"556_A,432_A,1427_C,1767_C,1427_B,1088_C,1665_D,319_C,778_D,1088_A",10
1369_A,1912,"1369_B,813_B,235_A,1836_D,461_C,1326_A,813_D,1200_B,235_C,1160_D",10
416_B,1846,"416_D,549_A,1118_A,123_C,175_A,549_C,1377_A,1409_D,613_C,1473_A",10
1129_C,2101,"1129_B,1608_D,1608_C,1294_D,488_A,819_B,1294_A,898_A,124_A,124_B",10
17_B,2130,"524_A,1257_B,902_A,17_A,1088_A,436_B,17_C,895_D,695_A,306_D",10
219_B,1264,"219_C,1857_C,530_D,976_D,62_A,219_D,1470_C,1330_C,766_C,913_D",10
9_B,1234,"9_A,561_C,561_D,272_B,561_B,1520_B,272_D,1520_D,1520_A,9_D",10
505_C,326,"505_A,505_D,982_B,982_D,1377_A,975_C,16_A,628_B,1644_B,915_D",10
44_A,646,"44_B,44_D,1303_A,650_A,671_A,650_D,1558_D,1796_C,671_B,1303_D",10
570_D,2003,"570_A,570_C,401_A,848_B,401_C,140_A,831_B,1733_A,1050_A,262_C",10
